,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,18.127542931966808
5,logXiH,9.538305079830304
6,XiE,2.9951926249697323
7,XiH,1.9003146338397248
8,kappa,0.1228075140441214
9,q,1.9141632491986804
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.5194822696781412
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.3670623355443008
17,sigmaW,0.0862442849397644
18,sigmaQ,0.1597604322416112
19,sigmaR,0.1597604322416112
20,deltaE,0.9433891363053443
21,deltaH,0.18787075141512016
22,PiH,26.110886580321484
23,PiE,1.305273885497926
24,betaE,2.538278926547477
25,betaH,0.12699642020953994
26,muW,0.7798716861671131
27,muQ,12.465555701526117
28,r,12.437171674133948
29,dent,0.0023153447894257878
30,Fe,14.114627006366042
31,firstCoefsE,0.779871686167113
32,secondCoefsE,0.002351400554526854
33,Fh,48.50609843092238
34,firstCoefsH,0.31130147194456126
35,secondCoefsH,0.002351400554526856
36,HJB_E,6.384170235123423
37,HJB_H,20.265233219010412
38,kappa_min,0.05663332912042098
