,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,5631.893341553031
5,logXiH,27.7617971378483
6,XiE,27.737867160637787
7,XiH,1.95179523222766
8,kappa,2.7140573201824427
9,q,32.93112757980859
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,8.43969058246325
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.17851190110289
17,sigmaW,0.4068910956367465
18,sigmaQ,1.8074945968661325
19,sigmaR,1.8074945968661327
20,deltaE,4.695539174884594
21,deltaH,2.187509082139477
22,PiH,24.89672796797716
23,PiE,17.303314643017018
24,betaE,53.977926373682585
25,betaH,2.7467967416645993
26,muW,2.782336801148946
27,muQ,27.787696973320674
28,r,27.515260740814632
29,dent,0.034973514934557685
30,Fe,70.34586841778773
31,firstCoefsE,2.782336801148946
32,secondCoefsE,0.008388750566923392
33,Fh,44.89357167278831
34,firstCoefsH,2.6255727014864014
35,secondCoefsH,0.008388750566923392
36,HJB_E,15.664752675124129
37,HJB_H,8.154711335213559
38,kappa_min,0.04367279528057397
