,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,6.409339087389165,0.18034615820947186,1.483161474274161,0.024930140692033476
logXiH,17.819633166633903,0.2894279784364704,10.700062535324824,0.08360462630403998
XiE,0.13820379290484308,0.0055985854534661705,0.014259330938212904,0.00039279667055404713
XiH,0.03226274526420086,0.0011788421884296142,0.009241099341731809,0.0001362969915102252
kappa,10.028813417116417,0.5448160010660333,0.034726873596015395,0.0013191084850264767
q,0.13081060978847278,0.007106295666078566,0.000452959220818365,1.720576284824915e-05
chi,8.599750569898517e-16,1.1102230246251565e-16,0.0,0.0
sigmaR_first_shock,0.014711587210455413,0.0012263979453643256,3.595031236554451e-05,2.382301833060707e-06
sigmaR_second_shock,0.00012103091711681963,4.505645968373932e-06,1.2049186649688631e-05,4.726150282579705e-07
sigmaR_third_shock,0.03327255792637046,0.0015973080952239938,0.0013844023707348546,4.016923758112101e-05
PiH_first_shock,0.23846660658244104,0.01195263844785015,0.002838331137294348,0.00020896126362357492
PiH_second_shock,0.0001099719652655085,3.6939455319298825e-06,1.6223445724639574e-05,9.544480276445474e-07
PiH_third_shock,0.03129670716298167,0.001482992592813068,0.001738615953600952,7.430567146651318e-05
PiE_first_shock,2.3810329529433383,0.13347835011268627,0.0034528121421706025,0.000444753729132108
PiE_second_shock,0.00021836387617360118,9.651395569866662e-06,1.5236099035285733e-05,8.257238568250022e-07
PiE_third_shock,0.04972211283657097,0.002636635277693971,0.0014420178721365378,4.445900179717663e-05
r,2.527986065192799,0.09984075444397938,0.036779408110461154,0.001131176968778791
dent,6.481284208859227e-06,9.787839701626624e-07,6.4706217760700095e-06,9.787839701626624e-07
HJB_E,1.3039704849912606,0.10144508854136111,0.17338597993128776,0.0067197327901922736
HJB_H,2.321637107185904,0.3189802462599639,0.4779852883782889,0.008764650073279897
kappa_min,0.08399186915196104,0.0021167606149671125,0.006374556124530941,0.00013265622752190847
