,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,10.268895998734063,0.28291294071452633,4.355383566047131,0.02500811598094943
logXiH,9.606482811747744,0.27972415239457327,1.3902063409580439,0.031178056801333565
XiE,3.2741966936264872,0.13899103876448032,0.27587033909419206,0.004039275994927649
XiH,1.8757184165566738,0.08570424324651743,0.07003305745565248,0.0023232430653268715
kappa,0.14193299408312446,0.04260115391787023,0.014380252243260698,0.0025398218090808555
q,0.14857312621984425,0.007135444055646367,0.11819994201563869,0.0009068762005648434
chi,1.2171791984361697,0.07052369824502436,0.12655012416819802,0.012579450459418329
sigmaR_first_shock,0.10752449937854641,0.014151041449821301,0.003552689163561751,0.00019955125000965107
sigmaR_second_shock,0.020380668421843204,0.0014769725441687838,0.006504188728262559,6.964774310611477e-05
sigmaR_third_shock,0.05024758298683115,0.006844289860247301,0.019685132202972494,0.002151738408969863
PiH_first_shock,24.349022500662784,0.8450410111714435,2.1531366175106794,0.06583959493083502
PiH_second_shock,1.2142188966424128,0.04532037961845753,0.11551641123079234,0.0028707160666085058
PiH_third_shock,0.34228618020792595,0.014849547722111443,0.16833691417998917,0.005712048520051017
PiE_first_shock,1.1034270095586425,0.23414418093438472,0.006478113615057695,0.0006306154737934777
PiE_second_shock,0.18418503554638094,0.022105977485014666,0.005307795380194462,0.0002344929594077505
PiE_third_shock,0.3402888039360332,0.05975980623116543,0.04557226131318604,0.0062421865799521595
r,11.674897746046202,0.9031238440631096,0.680893132257468,0.0847329784211825
dent,0.0006044158769548541,6.0860416304016254e-05,0.0006044130285201124,6.0860416304016254e-05
HJB_E,6.282823062662461,1.0203386029187822,1.1942891773114288,0.11630800699185899
HJB_H,4.083702723313679,0.8729097670921465,0.6805446781988329,0.058055600502820034
kappa_min,0.01709827430343266,0.002036094663963312,0.009276139437968706,0.0006930894143317851
