,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,10.457131194597531
5,logXiH,0.4086914575182732
6,XiE,1.0517757220848316
7,XiH,0.0022351439437470143
8,kappa,0.5190888907956426
9,q,0.1827482911785539
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.07969472567583444
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.43722798659952883
18,sigmaQ,0.5558133755820935
19,sigmaR,0.5558133755820935
20,deltaE,0.8623643236917512
21,deltaH,0.8691650435423287
22,PiH,2.856494975527575
23,PiE,6.375576191262657
24,betaE,16.104761372807662
25,betaH,0.6138217676111996
26,muW,0.6873551813446277
27,muQ,9.22957275010576
28,r,9.524286404403293
29,dent,0.0014351023462354034
30,Fe,14.65944702347013
31,firstCoefsE,1.4705776115343607
32,secondCoefsE,0.0442481796259983
33,Fh,9.589495630470855
34,firstCoefsH,0.49999459699900944
35,secondCoefsH,0.0442481796259983
36,HJB_E,6.617010052178468
37,HJB_H,7.619648861651513
38,kappa_min,0.07068550415850358
