,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,14.192076730522592,0.2646104930619546,10.104967340023604,0.05453108558222386
logXiH,10.896246007257623,0.3043261491214182,2.8589874431221594,0.06206740895542184
XiE,3.111911775786872,0.13151508737079953,0.6257719636591462,0.003728685833949752
XiH,1.9564517151349918,0.09210416524349385,0.13952531597601023,0.00354062394384691
kappa,0.32769092998750193,0.09830569854113447,0.033524463838378565,0.007262943033831459
q,0.38341026851544713,0.03964079220486205,0.3087073279883842,0.0027984585517077942
chi,1.2510819308263674,0.06860795847271928,0.11193713425932761,0.012094956664495005
sigmaR_first_shock,0.7143996592373474,0.496638280074798,0.01508506256753783,0.0003799044654283906
sigmaR_second_shock,0.39465395524185437,0.2715289213501961,0.02748396897112215,0.0006576929943189341
sigmaR_third_shock,0.06229589724586147,0.0097393700100686,0.0255953587550202,0.003185132554682303
PiH_first_shock,25.83517807855159,4.182321922096885,2.065205408181671,0.06141871740246696
PiH_second_shock,3.5685768901651373,2.2819303086936724,0.451015588792425,0.0064450038758615685
PiH_third_shock,0.38772014184499953,0.062258779765664955,0.18507948316827327,0.009915424026975053
PiE_first_shock,14.05378023098142,9.87869698521473,0.010170858492968275,0.0018556088953960714
PiE_second_shock,7.776149728707831,5.399162641772496,0.042227979931491674,0.001931721844259278
PiE_third_shock,0.41894776514735166,0.10854114149160327,0.06360547999315021,0.010422439407355509
r,12.581313979454004,1.9403217943453481,0.8835695442402753,0.11854232506384804
dent,0.0010598286746674977,0.00010745121085272303,0.0010598236915644534,0.00010745121085272303
HJB_E,54.008521061351466,40.36614636163669,1.5491509906622831,0.14584124610968616
HJB_H,23.82905270848728,12.9301241784625,1.564246033719562,0.16590434811246013
kappa_min,0.052493276461479804,0.03743426509538906,0.017242035029484782,0.000844070655534929
