,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,6.3188024887492364,0.18337730651359552,1.3434539834802814,0.02432474371695914
logXiH,14.08383387973896,0.2726899121241013,6.838962513914826,0.06428032790888327
XiE,0.13718652173937038,0.00575334124569811,0.013318627019936831,0.0003867532560051963
XiH,0.02929896757096911,0.0011363552793250483,0.0060953945655920164,0.00010790081288932873
kappa,10.83702121722826,0.585091213589978,0.0368919606931874,0.0009406893369574565
q,0.14135245065949684,0.0076316245250867,0.0004811994873024868,1.2269860916847009e-05
chi,8.599750569898517e-16,1.1102230246251565e-16,0.0,0.0
sigmaR_first_shock,0.015259464127368881,0.0012767267112263544,4.417000850017379e-05,4.02434346859909e-06
sigmaR_second_shock,0.0001472107524675551,4.9932947012264325e-06,2.6104763778084245e-05,4.1162021489781444e-07
sigmaR_third_shock,0.033064813694520835,0.0015953052218587165,0.0009622248225809242,2.5360776009677796e-05
PiH_first_shock,0.2554903284474265,0.012812061725644374,0.002737015071354329,0.00031343879436357414
PiH_second_shock,0.00014100778735514607,4.037889936875104e-06,3.2275926865868695e-05,1.1298587496219836e-06
PiH_third_shock,0.031231904509220417,0.0014813427236092546,0.0014540985871545557,3.948558107927898e-05
PiE_first_shock,2.4839880035964086,0.1347468173300187,0.0034526257289986106,0.00015819519567988882
PiE_second_shock,0.00022895983032119712,8.344331134585789e-06,3.406983892559895e-05,5.837544270665344e-07
PiE_third_shock,0.049393044672705416,0.0026314229811726306,0.0008678381690525258,2.17944643714875e-05
r,2.9714921493852287,0.14353865853709452,0.034406084778598266,0.0011876444698090127
dent,2.7661215265336218e-05,3.5083281954822326e-06,2.7167817578947125e-05,3.5083281954822326e-06
HJB_E,1.1934109258393708,0.03944546263034186,0.22751093931887403,0.0047886334661172035
HJB_H,2.7061767472340166,0.4006528654935745,0.2601654241961516,0.010253958461875084
kappa_min,0.08236645934959608,0.0021130318379529054,0.00875258431703741,0.00014721069695579922
