,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,6.3188024887492364
5,logXiH,14.08383387973896
6,XiE,0.13718652173937038
7,XiH,0.02929896757096911
8,kappa,10.83702121722826
9,q,0.14135245065949684
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.03827212473218024
14,muZ,0.0
15,muVtilde,0.0
16,chi,8.599750569898517e-16
17,sigmaW,0.2193514003827901
18,sigmaQ,0.03641640867951522
19,sigmaR,0.03641640867951522
20,deltaE,0.6440497205110235
21,deltaH,0.3220966329466695
22,PiH,0.257392229239041
23,PiE,2.484479045453092
24,betaE,60.36450822141764
25,betaH,12.799776586865956
26,muW,0.047411886007807796
27,muQ,2.9273873310343057
28,r,2.9714921493852287
29,dent,2.7661215265336218e-05
30,Fe,3.021097256876752
31,firstCoefsE,0.04741188600780852
32,secondCoefsE,0.0019823628720139165
33,Fh,3.1122893733625996
34,firstCoefsH,0.04741188600780852
35,secondCoefsH,0.0019823628720139165
36,HJB_E,1.1934109258393708
37,HJB_H,2.7061767472340166
38,kappa_min,0.08236645934959608
