,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,10.721029996617736,0.3719545531532096,3.4011650030642784,0.03418535119844002
logXiH,9.518646421825045,0.2500379819905887,4.93789066785263,0.051182297872022
XiE,3.609143133442543,0.18215973117588236,0.23143297111016822,0.003860185331681476
XiH,1.472771111688157,0.06458470283879653,0.17850607858495657,0.002804169544039989
kappa,2.5659918055286997,0.4522838132058745,0.02085169898934611,0.0024516103076217544
q,0.6693891666596608,0.11798708170588035,0.005439573649395297,0.0006395505150316172
chi,1.2705319003289608,0.06801473458263374,0.14131106324590387,0.013254334737998419
sigmaR_first_shock,1.4494712675494856,0.18360231479537995,0.005219241411822458,0.0007124494996700245
sigmaR_second_shock,0.0006400164005636328,9.05331270206951e-05,7.068075023927317e-05,8.126327314589644e-06
sigmaR_third_shock,0.45283113279782977,0.0619756247406563,0.035757568696338234,0.00483396467661234
PiH_first_shock,26.08732124976878,1.1588298374324637,2.343103459106295,0.06466544794984252
PiH_second_shock,0.746106603108639,0.03402151771877025,0.5956881490610723,0.006091166896460651
PiH_third_shock,1.1952262397594697,0.2863025675575769,0.2744773891523754,0.0156418725019209
PiE_first_shock,12.762773649602916,1.6546048929967112,0.01780890428415872,0.002143228553041901
PiE_second_shock,0.00678650894760362,0.0008231772956326951,0.00019667188693308073,2.6792476941657036e-05
PiE_third_shock,5.47069020172795,0.8619146146387938,0.10150201288318329,0.015987215778720514
r,31.389847997392984,1.61471428669136,0.9493408776455153,0.13150597403747213
dent,0.0007407462364737737,7.603455154446938e-05,0.0007407426566496142,7.603455154446938e-05
HJB_E,11.599968475165683,0.7617131844452683,1.7346798177738378,0.15930142893105584
HJB_H,23.292570186145944,5.010159487833988,1.8130472919239617,0.21118456397222676
kappa_min,0.03230780138969024,0.0039331731237790225,0.011245404200819637,0.0006910091859936608
