,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,16.26924825788295
5,logXiH,20.506276898194905
6,XiE,0.45357820763813783
7,XiH,0.046418667665836036
8,kappa,0.6620515783436544
9,q,0.17270910739399695
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.047309866538593724
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5118949549277421
17,sigmaW,1.503419404615969
18,sigmaQ,4.0549134157614
19,sigmaR,4.0549134157614
20,deltaE,24.6338272721246
21,deltaH,12.325978498776003
22,PiH,17.348695423259503
23,PiE,42.475052428192846
24,betaE,9.095314570848332
25,betaH,0.7728758597600071
26,muW,9.86463487798633
27,muQ,24.911319094502186
28,r,31.00221875963318
29,dent,0.00031290997643551295
30,Fe,133.6932496600981
31,firstCoefsE,9.86463487798633
32,secondCoefsE,0.194886657651835
33,Fh,33.70076735287825
34,firstCoefsH,8.83294625146759
35,secondCoefsH,0.194886657651835
36,HJB_E,68.99609034082917
37,HJB_H,24.759196543818877
38,kappa_min,0.9426060576801062
