,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,13.074074022226842,0.26391677191995866,8.599811718287985,0.05243540612988129
logXiH,7.253590652896494,0.24489005576798384,2.3962095087886204,0.02033626509991482
XiE,3.2204347472629693,0.1362402579701366,0.541675442755458,0.0037612995808584265
XiH,2.414272309732373,0.12235062750923814,0.10589963501953105,0.0010297339147840728
kappa,0.11406229107196789,0.02808768127160499,0.002704905270786222,0.00024783190937727184
q,0.9202640022483994,0.006366124436700593,0.7388904188070005,0.005438844456118641
chi,3.9471600865543426,0.17369892016711708,0.433825733317473,0.011097611140425012
sigmaR_first_shock,1.7871733039286444,0.5396764969312597,0.02826229750371827,0.0002937568881029237
sigmaR_second_shock,0.273026809190045,0.07313618189104214,0.04031897619040939,0.0005453029218368977
sigmaR_third_shock,0.7037914913121434,0.22646088260591815,0.012939318925646655,0.0006742465503268874
PiH_first_shock,49.36472751364516,2.7857070538757984,4.157380927673695,0.12890671291319267
PiH_second_shock,7.697744730606928,0.4679269080385733,2.506380530669077,0.02472596411025363
PiH_third_shock,3.247294836536505,0.926283645333196,0.6298380460749761,0.01453004236554719
PiE_first_shock,25.797461942287114,7.8724222820332495,0.14255894883664608,0.0030559394237881787
PiE_second_shock,3.839882749118263,1.0696510431545068,0.12236932935288433,0.0013691401558840518
PiE_third_shock,10.319087848622784,3.3040841311053186,0.050814222437357365,0.0014595598299919153
r,42.016113770279844,5.919245457012478,0.1642143514300615,0.009529202651207352
dent,0.006253586435440155,0.0007408258837289447,0.006253557018939202,0.0007408258837289447
HJB_E,69.24194129292553,27.376663968905074,0.6360130939386671,0.02247684734983945
HJB_H,17.364354209355724,4.96894494735576,0.7641587235000055,0.02811081581832052
kappa_min,0.10902353887479042,0.04082500886728587,0.005035533877664915,0.00022059449310796175
