,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,10.944264394561303,0.2053923534369062,6.899180809498926,0.053833140856413664
logXiH,21.62302340907375,0.08865201569729564,18.251860441665297,0.08756961085828507
XiE,0.0001406106540849708,6.011056441828849e-06,4.184309200920419e-05,7.068157210910377e-07
XiH,4.4623951956701947e-08,3.289726539162258e-10,3.6667258887317334e-08,3.0655630294443695e-10
kappa,0.5117599086638661,0.05343749216698798,0.08097790034925424,0.0026568399801494558
q,0.1335025848688349,0.013940215347910012,0.021124669656327234,0.0006930886904736866
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.3832285575333365,0.04770251063586606,0.002262476366534806,0.00011625312289612749
sigmaR_second_shock,0.0023732009948103615,0.00017823171920173617,0.0005265031724239563,1.4602867208738991e-05
sigmaR_third_shock,0.42304491953011825,0.014155829512743847,0.10466748945606821,0.002965326034709004
PiH_first_shock,1.1443306780440037,0.1304962740332255,0.18309697478711584,0.004376525633433409
PiH_second_shock,0.6915447508228421,0.007213936857007525,0.5248722165035543,0.004926638796496366
PiH_third_shock,1.0658862828262978,0.03141296303769765,0.849662637035883,0.0313039167841851
PiE_first_shock,3.7300736725301706,0.4560191031026626,0.02264634505577396,0.002428788470228621
PiE_second_shock,0.019170700233143042,0.0012680445328598052,0.0012387810989061157,4.049330884027367e-05
PiE_third_shock,1.275453659956939,0.05320897667791172,0.2324506635809194,0.007000276723740439
r,71.11276109493015,3.5040303080335153,3.7193963786900235,0.11047965822547567
dent,0.00188109844396964,0.0003911925122895184,2.3809392407328586e-11,6.6879263381084306e-12
HJB_E,8.550048816952826,1.2379422370676336,0.5090877327870734,0.019817558921617472
HJB_H,23.93183028478623,1.528566025084782,4.1347671369252454,0.1683810185960013
kappa_min,0.1025724928575729,0.008809684876481108,0.0274854783722041,0.0006131075430120154
