,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,30.51046581670448
5,logXiH,328.67906190448224
6,XiE,3.327473658951378
7,XiH,7.998787318511301
8,kappa,2.7235516438673684
9,q,6.177334337595184
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,1.5984829331186352
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.4531628393628266
17,sigmaW,0.2919940658862261
18,sigmaQ,2.031522440398196
19,sigmaR,2.031522440398196
20,deltaE,3.1057830062331435
21,deltaH,0.6924861988918884
22,PiH,25.905182326023596
23,PiE,17.649381583573142
24,betaE,53.76278336970563
25,betaH,2.752099836325458
26,muW,1.2430605393056084
27,muQ,35.51895753988382
28,r,35.44720124334236
29,dent,0.017361019423526025
30,Fe,39.00208542016507
31,firstCoefsE,1.2430605393056084
32,secondCoefsE,0.004340200090156023
33,Fh,48.85295479724608
34,firstCoefsH,0.8731660119899426
35,secondCoefsH,0.004340200090156013
36,HJB_E,66.26462845529247
37,HJB_H,45.66748400922327
38,kappa_min,0.17513419013889328
