,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,11.222818743324861,0.28921548995581237,4.586385390239113,0.05001329333048954
logXiH,14.702570108662284,0.28169079123452523,9.97049288399784,0.05250985406756481
XiE,0.35667616794486,0.015621491510137982,0.0429914328179039,0.0009501760101354798
XiH,0.0407364437140342,0.0018138587412169609,0.007792182172654551,0.00010017756110331953
kappa,1.1065854299118745,0.1608333299649325,0.021264077928543332,0.0012242080060654859
q,0.14433722998850548,0.020978260430208673,0.002773575381984265,0.00015967930513904882
chi,0.5254138975461097,0.06001493076070963,0.0,0.0
sigmaR_first_shock,1.2560056736858622,0.24081212522342454,0.0009880784891681386,4.2889351200794956e-05
sigmaR_second_shock,0.0068162925440621094,0.0012330212251806128,0.00018294077191546875,7.186953328425893e-06
sigmaR_third_shock,0.1867955315143685,0.014580297453325291,0.03641386384797288,0.0015947156053234934
PiH_first_shock,15.765630025432934,0.5255843941385103,0.5245406521492854,0.023482539464550034
PiH_second_shock,1.6333216272058813,0.039355806975158135,1.2146805423823153,0.011480753178072706
PiH_third_shock,0.719675979153913,0.0382812149595617,0.27870953968691003,0.020170114720845442
PiE_first_shock,23.724212464281774,4.6021920857995635,0.004186602021128236,0.00027874658520130047
PiE_second_shock,0.12385481897869872,0.022383422015087372,0.0004464019121435267,2.973497749108443e-05
PiE_third_shock,1.5894860522933698,0.2662793965933157,0.06885805927699583,0.0031979205749777303
r,57.01757427061188,6.947309089269691,1.4087258161462046,0.06552258257600482
dent,0.0004301511181934029,8.048663245538348e-05,0.0004262526047658105,8.048663245538348e-05
HJB_E,36.853892126113,4.874266262272725,0.8144723517559701,0.0426241736359983
HJB_H,102.92730408028463,22.124541790831316,2.6111289715109045,0.13762237372428363
kappa_min,0.1585441033339111,0.035252032243877254,0.00862757767549375,0.0005442888205854368
