,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,2.990439729795088
5,logXiH,4.210226650858187
6,XiE,1.6981754503857764e-05
7,XiH,9.62395723578676e-06
8,kappa,3.0738925534709858
9,q,0.40094250697447703
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.10972489038734715
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.2990556669469503
18,sigmaQ,0.4542503227998029
19,sigmaR,0.4542503227998029
20,deltaE,0.778236747880501
21,deltaH,0.7841927234913638
22,PiH,0.3418465667387394
23,PiE,5.726603876820426
24,betaE,79.78964192028583
25,betaH,3.604020672713042
26,muW,0.24717720466550067
27,muQ,92.45646887964452
28,r,92.21139420729651
29,dent,0.0070591165014734685
30,Fe,93.84849162360062
31,firstCoefsE,0.2471772046655007
32,secondCoefsE,0.011443349848578518
33,Fh,92.21316589547088
34,firstCoefsH,0.2471772046655007
35,secondCoefsH,0.011443349848578518
36,HJB_E,13.658559050689892
37,HJB_H,10.967927229918766
38,kappa_min,0.06548965963441665
