,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,12.081867751826975
5,logXiH,78.85301320080195
6,XiE,9.801990845781261e-05
7,XiH,1.8935663738627476e-07
8,kappa,1.8421197190654965
9,q,0.24027648509549973
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.06675865918929169
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.19595377507278358
18,sigmaQ,0.33906453752324534
19,sigmaR,0.33906453752324534
20,deltaE,1.6392738515659968
21,deltaH,1.6407177845040906
22,PiH,1.8397523417334751
23,PiE,5.661949217705102
24,betaE,77.04263646121683
25,betaH,2.157282511544514
26,muW,0.22199495300451574
27,muQ,89.24452102518987
28,r,89.06190515715058
29,dent,0.0015796035531618435
30,Fe,90.82374524981199
31,firstCoefsE,0.22199495300451588
32,secondCoefsE,0.007516278051893343
33,Fh,89.18795775100557
34,firstCoefsH,0.2041654140394789
35,secondCoefsH,0.007516278051893343
36,HJB_E,34.98211221003882
37,HJB_H,48.3828256609627
38,kappa_min,0.0788709646509569
