,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,16.096417770092884,0.31570592797762576,9.174089826810363,0.07255008841664523
logXiH,23.74296741937006,0.12723685791182682,19.296032903862944,0.1163326360675967
XiE,0.050456774986202046,0.0022643448382834233,0.008627777119043804,0.0001690053289922131
XiH,5.6475083146999055e-05,5.518532401948425e-07,4.4068598122376875e-05,4.709668401766769e-07
kappa,1.1735877516761795,0.12411240092150153,0.04764532230532561,0.004632313938696231
q,0.30615332652422095,0.03237714806647851,0.012429214514433254,0.0012084297231382823
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,15.676920818513473,4.910537596144573,0.03997040296262897,0.0041429857260855685
sigmaR_second_shock,0.041953826721929294,0.0135219411072892,0.0008637642308725963,2.708899863352615e-05
sigmaR_third_shock,0.30110164861667477,0.06161182286782364,0.06110499046530538,0.0025448577634434337
PiH_first_shock,15.074071084497511,2.81739062523755,0.9438234841204171,0.048533914735260086
PiH_second_shock,3.6342711450227343,0.029199612588251933,2.857210750022736,0.02135916475678884
PiH_third_shock,1.804871894576808,0.05056097817418149,1.172782317070198,0.040647156526050235
PiE_first_shock,93.04694600859615,28.80341043332279,0.8167804504503546,0.04835301212550869
PiE_second_shock,0.251136514622507,0.07915375558398283,0.029174276002989698,0.0008938273994897536
PiE_third_shock,2.0266290018160253,0.3614677147299807,0.21845543932276348,0.012083210627055488
r,978.0778743546205,432.18035584465287,2.5194092917869613,0.10216284312598972
dent,0.00023718408260708498,4.994102509989565e-05,6.567618396659897e-08,1.7941001811290955e-08
HJB_E,522.5667086953446,251.3621653890598,1.282142837870102,0.054479786930173135
HJB_H,244.27000741552607,73.71042919704024,3.0079810928408905,0.1209701655736421
kappa_min,31.165152283373395,15.102244852208186,0.019571368622431945,0.0006946259165896418
