,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,12.091554925474838
5,logXiH,5.675166536842233
6,XiE,5.905194581689919e-05
7,XiH,1.3108890241374603e-05
8,kappa,1.6040439711247798
9,q,0.20922312666845003
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.0573172458939795
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.17192357790361612
18,sigmaQ,0.3956047249323044
19,sigmaR,0.3956047249323044
20,deltaE,1.1367346216024639
21,deltaH,1.1381381972299494
22,PiH,0.3163130068964398
23,PiE,3.4080808534101763
24,betaE,43.31253384783078
25,betaH,2.190966791534621
26,muW,0.15275421638151399
27,muQ,122.20280792959942
28,r,122.036514260776
29,dent,0.0014901022549208376
30,Fe,123.2058435772084
31,firstCoefsE,0.15275421638151404
32,secondCoefsE,0.006761209277580278
33,Fh,122.05424404956645
34,firstCoefsH,0.15275421638151404
35,secondCoefsH,0.006761209277580278
36,HJB_E,21.53113447355856
37,HJB_H,22.21974663258231
38,kappa_min,0.06412518228359963
