,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,16.999522167241278,0.31219250597476794,12.542456136411694,0.07623877996589323
logXiH,9.779142430982933,0.5858478595918082,2.088860823771275,0.03745827046616457
XiE,3.4183428938465243,0.16827486915484813,0.7350488954520044,0.005090308395226423
XiH,2.0415350097881455,0.09705166140144927,0.08537814577088625,0.0030027108921927004
kappa,2.6374975587526395,0.4858635251959915,0.010416670960832977,0.002110343615929211
q,1.7326532319713437,0.21710455821952612,1.1977240487711627,0.009403195760488314
chi,2.0939778030955836,0.8,0.15475336616702406,0.013535811271626175
sigmaR_first_shock,398.3543049817408,393.7442063864966,0.044287612172088375,0.0016878290031712082
sigmaR_second_shock,39.802843483658634,39.09813838704126,0.039380490436806775,0.0003748062315190332
sigmaR_third_shock,270.6360232060498,266.6427979068208,0.04047767083512249,0.006920324177362089
PiH_first_shock,1034.769239788316,1023.8026974649526,2.6638170499802003,0.08723052483707727
PiH_second_shock,103.50735940831696,101.68160891654905,0.7608643862961102,0.010707048008609554
PiH_third_shock,701.9997768454502,693.422171800419,0.2860780136556363,0.019231120499982206
PiE_first_shock,3573.329610898449,3531.6684527320062,0.027455120509289197,0.005680224435200498
PiE_second_shock,357.04942446288385,350.6904704703908,0.01633592265743977,0.001293036375944464
PiE_third_shock,2427.770064699436,2391.6265505559963,0.1052490489877934,0.023011412861382474
r,1989478.0516344851,1989219.3883196148,0.9412953316646108,0.1679260428586353
dent,0.0038155411440400563,0.00038434016452016176,0.0038155228305056695,0.00038434016452016176
HJB_E,7600702.867536541,7599543.944322031,1.89414724327247,0.18122262706156558
HJB_H,4091092.2918681796,4090657.021768068,1.680255481536917,0.21203925866273768
kappa_min,28272.24065013626,28267.271551653266,0.010645699014964911,0.0006178776577782479
