,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,9.062721831988766
5,logXiH,14.999870300764176
6,XiE,2.451362636034048
7,XiH,1.515920299620353
8,kappa,1.9088535896319418
9,q,0.02489809029954614
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.006732502703687127
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.2161883888976235e-15
17,sigmaW,0.016078009312327786
18,sigmaQ,0.01824766546051211
19,sigmaR,0.018247665460512118
20,deltaE,0.5666335140325779
21,deltaH,0.11333412258909283
22,PiH,0.02520735805183565
23,PiE,0.89722240230866
24,betaE,20.442688735985403
25,betaH,1.9704423998281526
26,muW,0.04662760990887525
27,muQ,4.051919889750072
28,r,4.042877109722593
29,dent,1.2900141298630224e-06
30,Fe,5.042705232464197
31,firstCoefsE,0.04662760990887538
32,secondCoefsE,9.69926727620782e-05
33,Fh,4.120094343193961
34,firstCoefsH,0.04662760990887538
35,secondCoefsH,9.69926727620782e-05
36,HJB_E,4.469293503586996
37,HJB_H,4.766925289101295
38,kappa_min,0.01781242682740942
