,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.183302171895333
5,logXiH,10.335067312911635
6,XiE,1.3642055058563385
7,XiH,0.36132490739117806
8,kappa,0.683474824104193
9,q,0.955309754991597
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.3359833949765844
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5368295383426639
17,sigmaW,0.27757185220238556
18,sigmaQ,0.6980340937245169
19,sigmaR,0.6980340937245169
20,deltaE,3.582734898967626
21,deltaH,1.7956215678683267
22,PiH,17.156004114938547
23,PiE,10.316012928448904
24,betaE,24.544911928986636
25,betaH,0.8241537973164709
26,muW,1.3297613427720096
27,muQ,20.352856416831873
28,r,21.42246521473637
29,dent,0.0012559171985258325
30,Fe,23.787346034631746
31,firstCoefsE,1.3297613427720096
32,secondCoefsE,0.017985163992648726
33,Fh,27.765854222662494
34,firstCoefsH,1.1975439697342887
35,secondCoefsH,0.017985163992648726
36,HJB_E,44.48452419184887
37,HJB_H,15.848159870074843
38,kappa_min,0.09282526186570139
