,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,7.363360662289159
5,logXiH,16.47632947105009
6,XiE,0.14847644363853948
7,XiH,0.031390423698828274
8,kappa,9.404002390982253
9,q,0.12266090075193983
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.03319471939795189
14,muZ,0.0
15,muVtilde,0.0
16,chi,8.599750569898517e-16
17,sigmaW,0.1904895260355919
18,sigmaQ,0.035754583620818896
19,sigmaR,0.03575458362081889
20,deltaE,0.8334222211463742
21,deltaH,0.4167507787426338
22,PiH,0.23142971001702295
23,PiE,2.0808727013110593
24,betaE,50.41168994750995
25,betaH,11.425979633470167
26,muW,0.046685984441703056
27,muQ,2.126695559542987
28,r,2.174697839736629
29,dent,5.893207599874218e-06
30,Fe,2.58083133265302
31,firstCoefsE,0.04668598444170362
32,secondCoefsE,0.001811664343356528
33,Fh,2.4061654770041927
34,firstCoefsH,0.04668598444170362
35,secondCoefsH,0.001811664343356528
36,HJB_E,1.9695586039100283
37,HJB_H,6.111219557173039
38,kappa_min,0.08651432941649408
