,Two norm,Sup Norm,Sup Percentage Norm,Interior Two Norm,Interior Sup Norm,Interior Sup Percentage Norm
W,0.0,0.0,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0,0.0,0.0
logXiE,9.715525700028486,0.2671927677618695,34.77341075785315,2.387072465121907,0.03934969001552924,2.028606998043034
logXiH,14.49970601529723,0.30671887005638077,18.977659998926804,3.720539508014519,0.07697236782112427,2.592121432447179
XiE,2.550747442556742,0.10869560716728494,23.44745113938704,0.2216370410652421,0.005762862776091532,3.858554667797122
XiH,1.4387821733774158,0.054409263766091315,26.414255660734433,0.1316042518007778,0.004145814795088125,7.408456168597157
kappa,3.294932666836674,0.45450917363800714,45.450917363800734,0.014931453037340727,0.0013835125649119817,0.21745813371232794
q,0.042977382610912246,0.005928380525713095,0.48011532426549713,0.00019475808309653525,1.8045816063905207e-05,0.0014670946043375973
chi,1.2161883888976235e-15,1.1102230246251565e-16,4.2678895934304753e-14,0.0,0.0,0.0
sigmaR_first_shock,0.010705030052761383,0.0014421460887454121,3.434811856792578,6.524124179789126e-05,3.6050011297944495e-06,0.00901421499345177
sigmaR_second_shock,0.0001247949479963256,1.3192134316761533e-05,inf,5.468036370369356e-06,2.974158676500554e-07,inf
sigmaR_third_shock,0.01669834834332442,0.0015580344701724529,inf,0.0013614774299728944,4.048613543747631e-05,inf
PiH_first_shock,0.027981575864124718,0.003093307791067569,9.101728602679794,0.0005005781813863864,3.308570506094233e-05,0.035391067796546063
PiH_second_shock,0.0001107999267375899,1.157600617783906e-05,inf,5.966796333427325e-06,2.7590407458217393e-07,inf
PiH_third_shock,0.01616931415833469,0.001475131524912734,inf,0.0022055005601809697,9.470616383544282e-05,inf
PiE_first_shock,1.6767107381548036,0.230187774522087,46.558428977805924,0.0012950477403406075,0.00018346105256085432,0.21376233144013868
PiE_second_shock,0.0006121862139016917,6.581217083998304e-05,inf,8.593320091351896e-06,6.374775064531867e-07,inf
PiE_third_shock,0.04951934286856984,0.0056413988521869605,inf,0.0010773690548342811,4.8302754337031085e-05,inf
r,2.9287782948599452,0.30468605441542684,108775.55096912394,0.0516901231382862,0.0016637707555706982,8279.120084775956
dent,1.140624413214426e-06,1.1701004341965401e-07,324.91342001729663,1.140619223514612e-06,1.1701004341965401e-07,56.92354117611903
HJB_E,3.8166062480712366,0.30626123976812597,inf,0.23115793422467795,0.0101816036400396,inf
HJB_H,3.567112880374874,0.3001628811268378,inf,0.33675058869011953,0.010737987632925229,inf
kappa_min,0.017958340327421586,0.0014661584003140393,inf,0.0049373763810414565,0.00018276593913396123,inf
