,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,0.22874603831196172,0.005970699164340232,0.11983617310531526,0.0009744821502080114
logXiH,0.2687957927392613,0.006137123460989713,0.1468654970955941,0.0016563605916335433
XiE,0.0016906960801149275,4.988006429229065e-05,0.000830577315140505,7.990716709762105e-06
XiH,0.0018949083129368462,5.106584582144531e-05,0.0009687738585729371,9.642936533438284e-06
kappa,22.424126086735452,0.7220173219202768,0.10783223338398343,0.0028791238065969393
q,0.12150083372781388,0.0033947629235674404,0.049032826617707616,0.0005380480634733509
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.015842797549691593,0.0008180406556506439,7.791323281236425e-05,2.1379415310121552e-06
sigmaR_second_shock,0.004048594820929561,0.00015730500251719473,0.0018988691411114522,3.398924924417814e-05
sigmaR_third_shock,0.03235413954245483,0.0009753370930759091,0.008462820891199204,0.00026079037931900015
PiH_first_shock,1.7440801574760763,0.037908868972289136,0.015310495858021182,0.000645302153312266
PiH_second_shock,0.32476136004509587,0.007083842518287846,0.0034243356753255495,0.00012394785261778465
PiH_third_shock,0.03300207385259018,0.0009307353604079559,0.008017159039307139,0.00025124928126216443
PiE_first_shock,4.2826591168749095,0.16300018674687705,0.012006814291151451,0.0005653975840379799
PiE_second_shock,0.7960504729735579,0.030096304987567938,0.0030947655228157536,0.0001428003755512136
PiE_third_shock,0.0373677211781136,0.0011109672256008037,0.009301402337118191,0.0002913924477571379
r,5.343927709228041,0.1610594028598779,0.36306070862364903,0.012263869018699552
dent,0.025510620741002042,0.005407127772059437,0.025510501270778363,0.005407127772059437
HJB_E,0.03366249157626615,0.0012934288998645163,0.01641652063290698,0.0003950205615891935
HJB_H,1.5078476386296276,0.09881063574255854,0.06832248525055512,0.002178709817023126
kappa_min,0.07170243122122534,0.0017602302249533882,0.015937839295446152,0.00026251762417893345
