,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,7.1288195312393015
5,logXiH,12.871168263051153
6,XiE,0.00010908239203986224
7,XiH,2.808919846097971e-08
8,kappa,0.5555096159587871
9,q,0.14491555198924888
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.044876926649928914
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.4126056815816728
18,sigmaQ,0.7114152108732218
19,sigmaR,0.7114152108732218
20,deltaE,1.659161468011504
21,deltaH,1.6593272668098005
22,PiH,1.9943361281663055
23,PiE,5.494349452298551
24,betaE,43.790426428841165
25,betaH,0.9087540143947956
26,muW,0.579615673255753
27,muQ,84.68217084660216
28,r,85.14817775081022
29,dent,0.0008594439348549413
30,Fe,83.97583490332269
31,firstCoefsE,0.579615673255753
32,secondCoefsE,0.03431847715130982
33,Fh,85.16200971543921
34,firstCoefsH,0.5299702824064647
35,secondCoefsH,0.03431847715130982
36,HJB_E,13.398519994527842
37,HJB_H,11.606491484479317
38,kappa_min,0.10182177054530304
