,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,10.114680533931999,0.2795329936805988,1.911598557007428,0.04065660949154282
logXiH,0.6892213129626352,0.017981735465219195,0.4386534635033771,0.010219629588228862
XiE,1.0342983845437084,0.03804267338571904,0.06747798446124072,0.0019743912396390714
XiH,0.003592818872754491,0.00010645596797060047,0.002268281954155192,4.750042528797217e-05
kappa,0.8210489747619814,0.06759263742667077,0.02132478785889365,0.0009741854905817027
q,0.1804565348925902,0.004357059823375531,0.12952166242570073,0.001112954786039344
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.3585157198391008,0.0369289632584828,0.0463733267462261,0.002775885234065606
sigmaR_second_shock,0.08137257791744905,0.007187037690264034,0.035044623819670176,0.0006435653680634552
sigmaR_third_shock,0.11384980138449449,0.004880216937013738,0.05055216275799008,0.0011818659423384163
PiH_first_shock,2.642108515193385,0.1389649739062604,0.4293065221676472,0.02562860582091392
PiH_second_shock,0.9868360570995834,0.03407672383917992,0.6208532015498445,0.0063589826425536344
PiH_third_shock,1.2434975994394315,0.0307019712089579,0.7126578608853091,0.013701186780132685
PiE_first_shock,6.418747343741904,0.4778610463188744,0.8592458623789863,0.03722270587413956
PiE_second_shock,1.2589952158669977,0.09937958129910768,0.21321958897738805,0.0074651495477225105
PiE_third_shock,1.3743802447493467,0.057616223758697016,0.30543634165953604,0.009569748247889198
r,9.225968306911549,0.41889267115569884,0.9027257959942753,0.02785924350287161
dent,0.0006015166916150768,0.0001237834146196777,8.315602279286642e-09,2.520260261111436e-09
HJB_E,6.715021216944915,0.3576284005612822,1.7545746140878773,0.06895940735419942
HJB_H,6.590976553207425,0.3374992423012847,1.7086423851807169,0.07376978298359539
kappa_min,0.0607482996127745,0.006455690600935803,0.011470100861676042,0.0005745440882828617
