,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,9.519990629686733,0.2615785157566539,2.8044985853360616,0.03479435531783137
logXiH,13.810481125851885,0.307130245180824,2.6750021148466265,0.06896139572312077
XiE,2.470377090960186,0.10656575472335761,0.1979623842391879,0.004858889998825194
XiH,1.4162168417781036,0.0548562290212275,0.10358522987068919,0.0038382758637221723
kappa,1.9415453046581113,0.252238841536354,0.011842994158704257,0.00045233675304545695
q,0.025324503973801166,0.0032900718461263967,0.00015447383685252198,5.900044604878474e-06
chi,1.2161883888976235e-15,1.1102230246251565e-16,0.0,0.0
sigmaR_first_shock,0.00433976872777506,0.0005359016320183457,5.734409993804525e-05,3.235912696832044e-06
sigmaR_second_shock,6.052614708787633e-05,8.467154933523922e-06,3.9511923344741994e-06,1.6869620947264836e-07
sigmaR_third_shock,0.016520706915634915,0.0015428182032983064,0.001344040604923747,4.178038897744e-05
PiH_first_shock,0.01895900499955204,0.0018134972784781891,0.0003850734458289844,3.155798498344353e-05
PiH_second_shock,5.3688780211644096e-05,7.319909985614559e-06,5.974966451937914e-06,1.5654400525906642e-07
PiH_third_shock,0.015969011497604158,0.0014607328681160018,0.002153707755274702,9.64440735561986e-05
PiE_first_shock,1.2899654795975584,0.21524720106847578,0.0006776723757873603,4.579614301300494e-05
PiE_second_shock,0.0004173352698049507,6.497333630187188e-05,5.120389509037936e-06,3.6080006929040963e-07
PiE_third_shock,0.05073579577948956,0.005585833468648059,0.0011228817673778772,6.236448887818636e-05
r,4.548163340613845,0.5300541842788141,0.050606736121882635,0.0017243871874983753
dent,5.160422307778624e-07,6.975082783924891e-08,5.160391741935766e-07,6.975082783924891e-08
HJB_E,5.512551843111872,0.9322510573756992,0.24207218434100605,0.010714473680245161
HJB_H,4.064571642103124,0.5118993011727073,0.3015777903575132,0.009134485897258012
kappa_min,0.015318241389642474,0.0012579148186470102,0.0043545013084999576,0.0001435642989989763
