,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,6.326985686662278,0.17851850252072632,1.4782832182709293,0.024135969353449305
logXiH,16.14697151693329,0.29646829916445494,8.47953959308717,0.08251072181665808
XiE,0.13682637610135906,0.005629157336338914,0.01377159434955988,0.00037233309700881664
XiH,0.032037610669587685,0.0012132209320947058,0.007774254523826251,0.000135418540082956
kappa,8.462178621600948,0.49924840764084566,0.016785833213879844,0.0006843682743444268
q,0.11037624289044502,0.006511935751837061,0.00021894565061625183,8.92654270878701e-06
chi,8.599750569898517e-16,1.1102230246251565e-16,0.0,0.0
sigmaR_first_shock,0.01393108577893088,0.0012223044621167203,2.364322255517866e-05,2.3047489364699802e-06
sigmaR_second_shock,0.0006451148307781569,2.6071978408686513e-05,1.297378042746517e-05,3.1112841188937137e-07
sigmaR_third_shock,0.034405076693554415,0.0016218221461748315,0.0010692348396425292,2.685596815195368e-05
PiH_first_shock,0.19902563437419335,0.01093327965776265,0.0010544457854093118,6.084823189747568e-05
PiH_second_shock,0.0005237138726411785,2.0971050238774142e-05,1.865745617303466e-05,4.385506076118171e-07
PiH_third_shock,0.03267854509840055,0.0015056985461541505,0.0015126571218964245,5.8157764113738136e-05
PiE_first_shock,2.0544308595729115,0.15378426009084645,0.0025857223925887427,0.00019546113299277745
PiE_second_shock,0.0014483274852576005,7.430170921634374e-05,1.189665168641008e-05,3.068602208513033e-07
PiE_third_shock,0.050820042418038454,0.0026775880876472613,0.001120546989283996,3.8221410999204436e-05
r,3.020320275391421,0.10079941619768473,0.024965378101778665,0.0007276043269316967
dent,8.741177159838437e-06,1.2981883422257673e-06,8.730084261149984e-06,1.2981883422257673e-06
HJB_E,2.4113759967342023,0.08970369254451872,0.25989189383555306,0.007048787526393811
HJB_H,3.5982993094892675,0.5002324186070735,0.17825623857225098,0.00420536582705321
kappa_min,0.07611088314214234,0.002107433542907178,0.0033531751880926074,5.906491886197452e-05
