,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,1.5487937117514006
5,logXiH,1.8507793249931936
6,XiE,8.280468498270904e-06
7,XiH,6.943001515625985e-06
8,kappa,19.01704596811447
9,q,0.9921937026842339
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.2657956843327721
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.8030349540201989
18,sigmaQ,0.23307964486684546
19,sigmaR,0.23307964486684546
20,deltaE,1.1443031660291736
21,deltaH,1.1473109911032167
22,PiH,1.1920454692454947
23,PiE,6.519005214979548
24,betaE,142.7796550101077
25,betaH,29.47461672526174
26,muW,0.166823993501228
27,muQ,24.45729614177341
28,r,24.689300723376387
29,dent,0.005890088136209435
30,Fe,23.88866613432396
31,firstCoefsE,0.1668239935012281
32,secondCoefsE,0.014679396911727382
33,Fh,24.660356326618924
34,firstCoefsH,0.1668239935012281
35,secondCoefsH,0.014679396911727382
36,HJB_E,0.2953831149666646
37,HJB_H,1.6652125843141254
38,kappa_min,0.14823771119517723
