,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,9.819976232690994,0.26708087374957934,2.346415175046118,0.03967105300486917
logXiH,0.5822811969969682,0.01520556576532961,0.2586630663319348,0.0015347115225434749
XiE,0.029871494540897218,0.0013342184293323334,0.002551766282491821,7.40266430822225e-05
XiH,9.033032733140464e-07,3.040338347814697e-08,5.705157481980877e-07,4.261123404440667e-09
kappa,6.838561498461981,0.3933500341759145,0.03934514008531651,0.001529844973028438
q,0.08919862824080556,0.005130652619685927,0.0005131974793736281,1.9954499647978352e-05
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.03201426163140401,0.003004232951817648,0.00022204786981151436,5.471552418125081e-06
sigmaR_second_shock,4.045415428628787e-05,1.2538681287984833e-06,8.224180301802969e-06,3.078657783121665e-07
sigmaR_third_shock,0.01754843934272749,0.0010086539248667392,0.00016927027969645107,4.886202589951447e-06
PiH_first_shock,1.869004861242988,0.08996263166073293,0.2526164374345423,0.005970886680447596
PiH_second_shock,0.17614298934103134,0.001533789945583286,0.13121256176060134,0.0011155172838868688
PiH_third_shock,0.13493860132045754,0.004681338652208461,0.09118438846134853,0.004681338652208461
PiE_first_shock,3.661564829894459,0.21267145134132714,0.3158788390044374,0.007509640803586737
PiE_second_shock,0.0206344446042618,0.0002440389149736509,0.01595026751997316,0.00016103939868783446
PiE_third_shock,0.09017553745726525,0.005990557201924906,0.006382881976798731,0.00033907189343843113
r,2.6128515633105103,0.14563537576502406,0.029972237925374273,0.0011550563545361658
dent,2.421693527958963e-05,5.739640872831631e-06,3.252503866598978e-08,9.541044399055744e-09
HJB_E,0.48453998532984033,0.051865266764057574,0.06073857728210185,0.0018593804160471
HJB_H,0.17802774609173241,0.009382458388797069,0.051005152098497694,0.0010129580929804452
kappa_min,0.08122667558278808,0.0020654990833556854,0.014093512190560998,0.00028976413920539577
