,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,13.511070335320593,0.3362685513342596,8.130492328899795,0.0544433782252165
logXiH,18.423489570439106,0.36278497104802976,11.1159169326725,0.11646717585618438
XiE,3.537887316033937,0.17761768412476991,0.46592773882604693,0.00316435215409909
XiH,2.140136844780528,0.08392085509628816,0.38783519766501584,0.005135241089768504
kappa,2.5965609596154664,0.45844187589361163,0.008688979827105073,0.0007563206942079459
q,0.6773637285953391,0.11959353284181162,0.00226669038968044,0.00019730105066284587
chi,1.3009228375922448,0.07002711190643018,0.1254031021993949,0.012250259175488165
sigmaR_first_shock,1.7530818687714744,0.18360231760497386,0.004977906726517893,0.0006922824476989636
sigmaR_second_shock,0.0029271335442199557,0.0004324210885791932,4.941764961638352e-05,7.001884537349157e-06
sigmaR_third_shock,1.0811504825299874,0.1419522381384609,0.03555923506996601,0.004970892697543455
PiH_first_shock,25.671878610477396,0.8614697000112912,2.366317846732747,0.0718350266436294
PiH_second_shock,1.9585676799194809,0.016359087186636007,1.479213324636808,0.014663359438012114
PiH_third_shock,2.222825620350964,0.33721505254518935,0.4327272171208624,0.013537570438987439
PiE_first_shock,18.435063043021326,2.215547971463125,0.016356496044827626,0.0020714777096738357
PiE_second_shock,0.03575535231696166,0.0058200848475504895,0.00014187368771761697,2.3055357290959963e-05
PiE_third_shock,12.563391055257773,1.8867932573194988,0.10049825100078198,0.016381565905456735
r,32.235222552193356,2.1247915058264315,0.9336363159661687,0.13168335267331077
dent,0.0003681666589239872,3.815310979858946e-05,0.00036816493731578064,3.815310979858946e-05
HJB_E,18.02336179402863,3.1418642100752625,1.7849538232449411,0.17126160045715108
HJB_H,13.059461141692461,2.056101459782373,2.311339957647761,0.18165157795246728
kappa_min,0.06947472965056942,0.010228845100545255,0.0077361129602607735,0.0006666520349802516
