,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,17.154023859478077
5,logXiH,8.899247234400788
6,XiE,0.4078178235871449
7,XiH,0.036581457655612666
8,kappa,1.4900262178031196
9,q,0.19435124580040672
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.052605138047949515
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.5132510788213324
17,sigmaW,2.3391432542439587
18,sigmaQ,8.080660417337333
19,sigmaR,8.080660417337333
20,deltaE,643.9794004063372
21,deltaH,321.99088389558545
22,PiH,33.121784192962
23,PiE,197.9880876359836
24,betaE,34.18719144165883
25,betaH,1.5616647621279067
26,muW,187.89940793745384
27,muQ,669.86515290307
28,r,248.24730259740008
29,dent,0.00024616297308508096
30,Fe,10102.909123881922
31,firstCoefsE,187.89940793745387
32,secondCoefsE,0.9618342765102925
33,Fh,311.30210421698035
34,firstCoefsH,168.9719688125167
35,secondCoefsH,0.9618342765102924
36,HJB_E,4890.580816314601
37,HJB_H,279.0186977121273
38,kappa_min,6.514689367722269
