,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,15.587390885278436,0.39237620819312635,10.420479142434388,0.08826840624170362
logXiH,22.528979955295863,0.41963950722820087,13.275570233961567,0.1636256128294824
XiE,3.630250265404288,0.20186319685347043,0.5870038651431219,0.006455282360752268
XiH,2.5833785003638057,0.10666027510751208,0.5180948900287311,0.009335692800827716
kappa,2.5316560751894728,0.4535447494488628,0.010666843772363025,0.0014947151087746358
q,0.6604320196146449,0.11831602159535537,0.0027826548971382242,0.0003899256805499629
chi,1.2638753637386264,0.0667094037306889,0.1787805817243937,0.01738789788613282
sigmaR_first_shock,1.4081806033415916,0.18360230946009565,0.004974028906282605,0.0009018294228368001
sigmaR_second_shock,0.0024713162835210303,0.0002659873693336954,7.67743437668264e-05,8.71549984191168e-06
sigmaR_third_shock,0.30251495177812027,0.04460007772604091,0.03132719116702786,0.003130186692320805
PiH_first_shock,23.835013555483663,2.104572500441326,3.2289520491396155,0.08296397552832158
PiH_second_shock,1.7501772472814419,0.2896710945212744,1.1950532456663387,0.011782041418231956
PiH_third_shock,0.8835260237560807,0.11321388987213951,0.4847029687019067,0.013080912828725708
PiE_first_shock,11.762160388113772,1.6546048412298642,0.01592313351704033,0.0026231393720243246
PiE_second_shock,0.027614241200214284,0.003209078502824142,0.00020149116672540238,2.8679540299068104e-05
PiE_third_shock,3.092300632560609,0.3998989996656124,0.0780788788453784,0.010302696917806605
r,31.740840737733063,2.418345437624861,0.8184384298510055,0.08625597549890174
dent,0.000923636857694387,9.539948095858234e-05,0.0009236321894488512,9.539948095858234e-05
HJB_E,18.571756878927175,3.465652432346647,2.2898677786072894,0.14809138530358418
HJB_H,104.82065318901272,44.370224217422766,3.366548889834714,0.1918737625347217
kappa_min,0.020511787490470706,0.003179806581523871,0.005022430510588247,0.0002934867861051904
