,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,6.366888343494118,0.17445139412136612,1.6965634692338956,0.022951557912080034
logXiH,12.478353001734403,0.07149506504809366,10.39822837695827,0.06704405462705765
XiE,9.756039717258083e-05,4.518503674891196e-06,1.0237401094806423e-05,2.676735244629976e-07
XiH,3.086283450564069e-08,2.622267947016067e-10,2.5358809139305495e-08,2.1251489281814912e-10
kappa,1.0991510550651022,0.10330142590753566,0.02201121651048991,0.0007688344731188179
q,0.14336752892153604,0.013474099031417719,0.002871028240498681,0.00010028275736351233
chi,0.0,0.0,0.0,0.0
sigmaR_first_shock,0.20960011512889135,0.022151389354748308,0.00041617959583821647,1.2743667725696739e-05
sigmaR_second_shock,0.0004223451387879959,2.710904792278989e-05,4.4755503784350534e-05,1.477136286239665e-06
sigmaR_third_shock,0.2947081090225309,0.014055513236652828,0.024034203289807272,0.0006629753234326748
PiH_first_shock,0.5796557530765948,0.07404440841372728,0.1098099834452523,0.0031935441370866957
PiH_second_shock,1.2217490331871432,0.007934502796297233,1.011903105356604,0.0057404974146029325
PiH_third_shock,0.700861383717514,0.023035685906744326,0.5701404071360917,0.02302412497561096
PiE_first_shock,2.7080369574593557,0.2932514604281372,0.006831998275455463,0.0005406068771927619
PiE_second_shock,0.004615773144215458,0.0003413987254460414,0.0001112165285621435,4.151281811065692e-06
PiE_third_shock,0.9562539192182723,0.043143156396723906,0.04518725176649325,0.0012380453173961173
r,99.59426214636308,6.46107511033547,0.7589431226962128,0.02315151139861786
dent,0.0015109913643384968,0.00031888033349242867,5.2251071547110516e-11,1.5020229826916186e-11
HJB_E,4.124274128837018,0.5660661711707514,0.46603182032245044,0.015325151050173506
HJB_H,18.83150437828868,0.9996290061913894,1.744954711649656,0.04650316973892253
kappa_min,0.0965756887910498,0.005880207442235111,0.008237851800266103,0.000155198583377124
