,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,10.887267891673966,0.2794929573865701,4.086596021527649,0.05049547691169698
logXiH,13.321915796607328,0.2963404234500224,2.5011743753236884,0.057886125217728956
XiE,2.6559743598170695,0.11070432502054584,0.3256688137691786,0.007351246220622637
XiH,1.3893713845598152,0.05406964159663699,0.09257789378861656,0.0031356710224391335
kappa,2.2356380402615508,0.3428863249878452,0.014001543713919014,0.000587296680329974
q,0.029160496177323667,0.004472430325928256,0.00018262883105190996,7.660391482700035e-06
chi,1.2161883888976235e-15,1.1102230246251565e-16,0.0,0.0
sigmaR_first_shock,0.00907547042642009,0.0012183911965041802,5.863748233631764e-05,3.1943608577514326e-06
sigmaR_second_shock,0.00010460581463153712,1.1410868411260405e-05,3.3922652336978036e-06,1.465486794156173e-07
sigmaR_third_shock,0.01529940479772148,0.0014455810020035766,0.0014742235504880013,4.213006196507525e-05
PiH_first_shock,0.021196272335477554,0.002311767297502404,0.00035027739698674786,2.592039017329517e-05
PiH_second_shock,9.23588699836918e-05,1.0078449708971348e-05,4.928823935904918e-06,1.360034784179804e-07
PiH_third_shock,0.014870533716474406,0.0013687717305646717,0.002242621194520576,9.891539746674753e-05
PiE_first_shock,1.0923508427142654,0.14797564206965846,0.0008077577151382385,5.270951533890844e-05
PiE_second_shock,0.0006670165104926823,7.703756215903052e-05,4.393457560389232e-06,3.132487923001627e-07
PiE_third_shock,0.045247260980419396,0.0052287300414538005,0.0013146358844955005,7.71891678886097e-05
r,3.8124217046962547,0.3901464198003864,0.05585653585801587,0.0017199995829328962
dent,7.775321257613467e-07,7.667577349565122e-08,7.775276943319708e-07,7.667577349565122e-08
HJB_E,4.689931852728657,0.5614725699842208,0.4660666127025563,0.043955320109159125
HJB_H,4.783667894602827,0.46292872985025885,0.7143712335786514,0.052413709780332066
kappa_min,0.014226549415650875,0.0010974308138651852,0.0047094578390645065,0.00012623171943559777
