,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,12.666319662142014
5,logXiH,9.277666573324735
6,XiE,3.934288787075504
7,XiH,1.8288059772978391
8,kappa,2.677343601864656
9,q,0.7075263708840096
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.21274074227368664
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.210591430165047
17,sigmaW,3.086276209862168
18,sigmaQ,18.515815956876974
19,sigmaR,18.515815956876974
20,deltaE,1112.6020982280875
21,deltaH,222.5204450159547
22,PiH,45.204339185230666
23,PiE,173.82943679585262
24,betaE,53.40718120908253
25,betaH,2.7046261288679228
26,muW,230.22633112203428
27,muQ,259.0231364580168
28,r,497.9192197501469
29,dent,0.00021835629611796612
30,Fe,6256.037438186973
31,firstCoefsE,230.22633112203425
32,secondCoefsE,2.1143830081365715
33,Fh,410.6530133948983
34,firstCoefsH,195.79530872628087
35,secondCoefsH,2.1143830081365715
36,HJB_E,3144.612166558773
37,HJB_H,243.80766332100038
38,kappa_min,21.69916892185293
