,Two norm,Sup Norm,Interior Two Norm,Interior Sup Norm
W,0.0,0.0,0.0,0.0
Z,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.0
Vtilde,0.0,0.0,0.0,0.0
logXiE,5748.728422758763,20.66268534024192,4729.8095463224,20.66268534024192
logXiH,25.58072822819984,0.28856050733968996,20.0366313921044,0.11856923045858592
XiE,27.737867268888866,0.629341047852093,16.87214545091261,0.1842982813492456
XiH,1.982324993024554,0.09137074976175064,0.6697499943599077,0.0039211805574789205
kappa,2.7247982155801456,0.5803873034380892,0.16674627924556518,0.006289153153699378
q,32.73110377034358,0.19989837413607314,26.3310119412521,0.1888314790438348
chi,1.20660504227936,0.04769521300107882,0.29745012781279634,0.022746810890139302
sigmaR_first_shock,1.5486220812150426,0.200752047115063,0.39361931188501786,0.00335643179193907
sigmaR_second_shock,0.5957765027856615,0.2413434873965508,0.25871974510112505,0.002103185951815579
sigmaR_third_shock,0.45694413492331487,0.08030495947172162,0.0413375669917538,0.004987276078005769
PiH_first_shock,23.44743750257049,0.8735117019585408,3.0915534674259493,0.036415357235915824
PiH_second_shock,8.805909249969094,0.3034092887167542,3.394960549786468,0.050510421193779034
PiH_third_shock,0.6563435809885929,0.08497902157739147,0.2653337848503189,0.011070452234731198
PiE_first_shock,13.672632114336473,1.7907199544851122,0.13304721888772392,0.005564561715204364
PiE_second_shock,4.59337219871314,2.1420466101786606,0.08527847000676259,0.0008360552067254411
PiE_third_shock,5.9905058261069914,1.1048192502559553,0.09892291292950513,0.01651695961862757
r,29.390225070356678,2.524524787896007,2.336640344082525,0.1087847343907031
dent,0.03504156121429857,0.0033505898211652584,0.035041384934325674,0.0033505898211652584
HJB_E,10.21556674246536,0.9355415262014167,4.951515650457878,0.22933634232415678
HJB_H,8.864266436265192,2.7437698605512906,0.9934689808494866,0.09445286929450918
kappa_min,0.041268297982509056,0.0037202261344065207,0.02865972621001239,0.0005836312972457153
